Article URL,Claim,Label,Summary,Joke
https://www.politifact.com/factchecks/2020/dec/09/facebook-posts/conspiracy-theory-targets-first-recipient-uk-covid/, Images that show a 90-year-old UK woman receiving the Pfizer COVID-19 vaccine appeared online in a CNN news story in October. ,false,"Images of Margaret Keenan receiving the first Pfizer-BioNTech COVID-19 vaccine in the UK were not published in earlier articles by CNN, or any other news organization.
The photos were taken the day of the event, on Dec. 8, and do not appear on the internet before then.
Those who spread the post misunderstood that some news websites, including CNN’s, will sometimes feature videos of other, unrelated stories on various article pages.
",
https://www.politifact.com/factchecks/2020/dec/08/joe-biden/many-americans-say-they-dont-want-vaccine-should-w/," People have lost faith in the ability of the vaccine to work. Already, the numbers are really staggeringly low. ",half-true," Most polls have found between 50% and 70% of Americans willing to get vaccinated, which is not as high as epidemiologists would like to see if a vaccine is to fully eradicate the coronavirus. 
 Polls show that skepticism is even higher among racial and ethnic minorities. Those groups have been hit especially hard by the disease.
 Despite these findings, experts aren’t despairing yet. History has shown that concerted educational efforts can help increase comfort with new vaccines, and a smooth rollout with early recipients should make people more willing to get their shots.
",
https://www.politifact.com/factchecks/2020/dec/07/viral-image/no-danish-study-didnt-prove-wearing-masks-ineffect/," The first randomized controlled trial of more than 6,000 individuals to assess the effectiveness of surgical face masks against SARS-CoV-2 infection found masks did not statistically significantly reduce the incidence of infection. ",barely-true," A study concluded that wearing masks does not have a large personal protective effect for the wearer, but found evidence that wearing a mask can provide the wearer some degree of protection.
 Editorials published to contextualize the study’s findings still encourage “widespread mask wearing.”
 The CDC recommends mask wearing and says masks have some amount of personal protection for the wearer and also help prevent those who are infected from spreading the virus to others.
",
https://www.politifact.com/factchecks/2020/dec/07/duey-stroebel/wisconsin-sen-stroebel-misfires-claim-cdc-admits-o/, CDC admits old ‘science’ was wrong on COVID-19 quarantine guidance. ,false,"The CDC now says that people who were exposed to the virus and are unable to quarantine a full 14 days can instead quarantine seven or 10 days and still largely reduce risk of transmission.
But they didn’t say their 14-day quarantine recommendation was wrong. In fact, it’s still recommended that you quarantine 14 days if you can.
",
https://www.politifact.com/factchecks/2020/dec/06/jb-pritzker/yes-conservatives-did-share-false-post-about-pritz/," Republican elected officials, a network of propaganda publications in the state and some radio shock jocks were spreading a lie about his daughter breaking COVID-19 restrictions. ",true,"The false claim Pritzker is referencing is based on a photograph of 14 individuals gathered around a restaurant table, none of which are identifiable as his daughter.
It was spread by gossip and parody accounts on Twitter before being picked up by a website operated by a company that accepts money from partisan groups.
That company is run by a conservative talk show radio host whose co-host later repeated the claim on-air.
Two GOP state lawmakers also shared the post on social media.
",
https://www.politifact.com/factchecks/2020/dec/04/viral-image/china-has-vaccine-and-new-covid-19-cases-have-rece/, China recovered from COVID-19 without a vaccine. ,false,"Through a number of severe restrictions, widespread testing, and high compliance among residents there, the country has succeeded in bringing the virus to heel but it’s not back to normal.
In schools, millions of children wear masks and have their temperature checked multiple times a day.
New cases of COVID-19 are still being identified in China.
The country has a vaccine, and Chinese officials say nearly 1 million people have been vaccinated.
",
https://www.politifact.com/factchecks/2020/dec/03/facebook-posts/masks-do-not-kill-people-and-do-not-reduce-blood-o/," Masks will kill quite a few people, it’s well known that they reduce blood oxygen levels and those with respiratory and cardiac disorders will die. ",false,"We found no credible reports of people dying because they used masks to stop the spread of the coronavirus.
Public health experts say it is not true that masks reduce blood oxygen levels.
The CDC says that people with underlying medical conditions should still wear masks.
",
https://www.politifact.com/factchecks/2020/dec/04/chris-larson/yes-gop-did-oppose-40-million-lead-pipe-replacemen/," In 2019, Republicans stripped $40 million from the budget for lead pipe replacement - because they thought it helped MKE too much. ",mostly-true,"Gov. Tony Evers proposed $40 million in bonding that his administration estimated would be enough to replace 9 percent of the state's 170,000 lead service lines still in use.
One GOP legislative leader said replacing lead service lines would be too expensive and called for other options, including using drinking water filters in homes.
Another GOP lawmaker called for locally funded efforts because “a vast majority” of the funding would go to Milwaukee.
But the Republican lawmakers also cited other reasons for opposing the program.
",
https://www.politifact.com/factchecks/2020/dec/04/mandy-cohen/nc-covid-19-deaths-surpass-10-years-flu-deaths/, Says COVID-19 has killed more North Carolinians in a year than the flu has in 10 years. ,true,"North Carolina Health Secretary Mandy Cohen said ""more than 5,000 North Carolinians"" have died from the novel coronavirus, while ""under 1,500 people died from the flu in the past 10 years.""
State records and a CDC spokesman back up her claim.
",
https://www.politifact.com/factchecks/2020/dec/02/ron-desantis/florida-doing-better-covid-19-locked-down-states/, The states that are locked down are increasing at twice the rate we are in Florida ,half-true," Currently, Florida has relatively low rates of coronavirus cases, deaths and hospitalizations. However, the connection between this and Florida’s light regulation of businesses’ and residents’ behavior is less clear-cut than DeSantis suggests.
 Only about half of the 10 most stringently regulated states saw rates of cases, deaths and hospitalizations that were twice as high as Florida’s, which was DeSantis’ benchmark.
 Numerous other states that followed similarly low-regulation policies are seeing coronavirus statistics far worse than Florida’s. This means Florida’s lower infection numbers could be related to factors other than behavioral regulations, such as its warmer weather.
",
https://www.politifact.com/factchecks/2020/dec/02/blog-posting/former-pfizer-employee-wrong-coronavirus-pandemic-/, The coronavirus pandemic is effectively over in the United Kingdom and there is absolutely no need for vaccines. ,pants-fire,"The coronavirus pandemic is not “effectively over” in the United Kingdom, and it was not nearing its end point in October when a former Pfizer employee claimed it was.
New cases have surged in the U.K. over the last several months. The U.K. recently became the first country to approve the Pfizer coronavirus vaccine for distribution.
The U.K. and other countries remain a long way from achieving herd immunity without a vaccine, experts said. It’s wrong to say there’s “no need for vaccines.”
",
https://www.politifact.com/factchecks/2020/dec/01/tammy-baldwin/yes-americans-pay-more-remdesivir-no-trump-adminis/, Americans are paying the highest price in the world for Remdesivir because the Trump administration is allowing Gilead Sciences to jack up the prices on this #COVID19 treatment. ,half-true,"Americans with private insurance are paying about $780 more than people who live in countries with a national health system for remdesivir, a six-dose treatment for the coronavirus
But the Trump administration doesn’t really have control over the prices of drugs. It’s more up to the industry to dictate.
",
https://www.politifact.com/factchecks/2020/nov/25/robin-vos/wisconsin-assembly-speaker-says-state-passed-one-f/," We passed one of the first (COVID-19) bills in the entire country, empowering Gov. Evers to act. ",false,"Thirty-six states and territories had adopted or enacted 174 COVID-19-related measures before Evers signed Wisconsin’s relief package.
Evers already had the authority to declare health emergencies, issue orders and spend federal aid before the pandemic hit. The relief bill didn’t add to that.
",
https://www.politifact.com/factchecks/2020/nov/20/joe-biden/biden-mischaracterizes-teacher-layoffs-pandemic/," 666,000 teachers have been laid off already since March. ",barely-true,"Joe Biden conflated teacher layoffs due to the coronavirus pandemic with the decline in local government education jobs between March and October.
Not all 666,000 local government education jobs lost were the result of layoffs, and not all of them involved teachers. The pandemic has also hurt school support staff.
We don’t know how many teachers have been laid off since the coronavirus outbreak in the U.S., or how many will be laid off going forward.
",
https://www.politifact.com/factchecks/2020/nov/20/ron-paul/biden-not-advocating-nationwide-lockdown/, Says Biden wants a nationwide lockdown to combat a virus that has a 99%+ survival rate. ,false," Biden said in August that he would “listen to the scientists” and enact a lockdown if advised, but he later said he didn’t think a nationwide economic shutdown would be necessary. 
 Since the election, two members of Biden’s newly formed COVID-19 task force said the group does not support nationwide lockdowns. 
 After Paul’s statement, Biden said more definitively on Nov. 19 that there would be “no national shutdown.”
",
https://www.politifact.com/factchecks/2020/nov/20/raphael-warnock/claim-ga-sen-kelly-loeffler-backs-getting-rid-heal/, Says Kelly Loeffler is for getting rid of health care in the middle of a pandemic. ,half-true,"Warnock said that Loeffler wants to get rid of “health care.” His wording offered no specifics on her health care policies or positions.
Loeffler voted to allow the Trump administration to proceed with supporting a lawsuit that seeks to overturn the Affordable Care Act. Eliminating Obamacare would take away health coverage for millions of people.
But Loeffler has not proposed getting rid of health care per se and she has proposed alternatives to Obamacare, although critics say some alternatives are less robust.
",
https://www.politifact.com/factchecks/2020/nov/19/facebook-posts/no-aarp-didnt-endorse-biden-or-say-anyone-older-75/, AARP endorsed Biden and says if you are past 75 you should just die and go away. ,pants-fire,"AARP does not endorse political candidates.
AARP has actively advocated against rationing care for elderly Americans during the coronavirus pandemic.
",
https://www.politifact.com/factchecks/2020/nov/18/kim-reynolds/fact-checking-how-accessible-covid-19-tests-are-io/," If you can’t get a test through Test Iowa, there are multiple other sites: your doctor, your clinics, your pharmacies, the stroke detection clinic centers. ",mostly-true,"Iowa Gov. Kim Reynolds defended a shortage of Test Iowa appointments on Nov. 10, saying Iowans can get a COVID-19 test in places other than the state’s free testing sites.
You can purchase a test at Costco, drive-thru for a free test at HyVee and Walgreens pharmacies, schedule a testing appointment at Health Gauge for $100, or order a test through your primary care physician. Each option varies in accessibility and cost.
",
https://www.politifact.com/factchecks/2020/nov/16/instagram-posts/no-bidens-covid-19-task-force-appointee-didnt-prop/, A member of Joe Biden’s COVID-19 task force recommends withholding food stamps and rent assistance from those who refuse coronavirus vaccines. ,pants-fire,"Dr. Luciana Borio, an infectious disease physician who served in the Obama and Trump administrations, was recently announced as a member of President-elect Joe Biden’s coronavirus task force.
Borio is also a member of a working group of medical experts who issued a report in July about readying the public for COVID-19 vaccines.
But neither Borio, nor the group, recommended withholding food stamps or rent assistance to people who refuse a COVID-19 vaccination.
",
https://www.politifact.com/factchecks/2020/nov/06/paula-jean-swearengin/does-wva-rank-near-last-education-drinking-water-c/," West Virginia is near last in the U.S. rankings of education, clean drinking water, and child mortality. ",mostly-true," In standard federal government rankings of drinking water quality and child mortality, West Virginia ranks among the bottom five states.
 The state also ranked no higher than ninth from the bottom in several common math and reading tests for the National Assessment of Educational Progress.
 However, a measure of the state’s high-school graduation rate shows West Virginia among the nation’s best.
",
https://www.politifact.com/factchecks/2020/nov/02/facebook-posts/pennsylvania-residents-under-covid-19-quarantine-c/, Pennsylvania officials are attempting to silence voters sending them letters that say they’ve been exposed to COVID-19 and must remain quarantined and not vote in person on Election Day. ,barely-true,"During the pandemic the Pennsylvania Department of Health has sent letters to close contacts of people who have tested positive for COVID-19, directing them to quarantine to try to prevent the spread of the disease.
The letters say that residents under quarantine are not supposed to leave their homes. They do not mention voting.
Pennsylvania residents under quarantine can request and cast an emergency absentee ballot on Election Day. If no one is available to cast a ballot on the voter’s behalf, a county official will provide the ballot and return it for them.
",
https://www.politifact.com/factchecks/2020/nov/01/instagram-posts/green-new-deal-would-not-require-99-homes-be-torn-/, The Green New Deal would require that 99% of homes in the country be torn down and rebuilt more ‘energy efficient’ over a ten year period. ,false," The Green New Deal is a nonbinding resolution that cannot become law in its current form. 
 The resolution does not call for most homes to be torn down. It aims to upgrade existing buildings and build new buildings to improve energy and water efficiency.
 Much of the confusion and misinformation about the resolution stemmed from a botched rollout by its sponsors and relentless attacks from opponents.
",
https://www.politifact.com/factchecks/2020/nov/01/donald-trump/donald-trumps-false-claim-doctors-inflate-covid-19/," Our doctors get more money if somebody dies from COVID. … So what they do is they say, ‘I m sorry, but, you know, everybody dies of COVID.’ ",false,"Doctors and coroners fill out death certificates according to established rules and face legal penalties for falsification.
Hospitals must prove to Washington that patients tested positive for the virus, and their doctors gain nothing from a COVID-19 diagnosis.
There is no evidence that official death counts over report the reach of the disease.
",
https://www.politifact.com/factchecks/2020/oct/31/raphael-warnock/fact-checking-raphael-warnocks-claim-georgia-sen-k/," When Sen. Kelly Loeffler heard about the COVID-19 risk, she focused on her own portfolio and profited from the pandemic. ",half-true,"Loeffler, a GOP Georgia senator, benefited from stock transactions she made beginning on the same day she received a private briefing for senators early in the COVID-19 outbreak. Some stock purchases were in companies poised to see increased business because of the virus.
A Senate Ethics Committee investigation found no evidence she broke laws or Senate rules. She said she did not direct the trades herself.
After an outcry over the transactions, Loeffler said that she sold all her individual stock holdings and that she incurred losses as a result.
",
https://www.politifact.com/factchecks/2020/oct/30/roy-cooper/cooper-right-about-forest-education-board-attendan/, Says Dan Forest has missed almost half of the Board of Education meetings during the pandemic. ,true,"North Carolina Gov. Roy Cooper (D) faces a challenge from Lt. Gov. Dan Forest (R).
In a debate, Cooper said Forest has missed ""almost half"" of the state's Board of Education meetings, while Forest said he'd been to ""almost every one of those meetings.""
Records show Forest has missed 46% of the board meetings held since March 10, when Cooper declared a State of Emergency because of the coronavirus outbreak.
",
https://www.politifact.com/factchecks/2020/oct/30/donald-trump-jr/donald-trump-jr-claims-covid-19-deaths-almost-noth/, The number of coronavirus deaths is almost nothing. ,pants-fire,"The U.S. reported roughly 1,000 new coronavirus deaths on Oct. 29, the day that Donald Trump falsely claimed the number of deaths was down to “almost nothing.”
Trump cited an Instagram post based on provisional death counts from the CDC. The CDC says such data is “incomplete” and “will likely not include all deaths that occurred during a given time period, especially for the more recent time periods.”
The U.S. has reported over 229,000 coronavirus deaths to date, the most in the world. The CDC continues to find “excess deaths” above what would normally be expected.
",
https://www.politifact.com/factchecks/2020/oct/27/sri-preston-kulkarni/texas-house-race-kulkarni-distorts-nehls-take-mask/, Says Troy Nehls called wearing masks un-American and called those who do communists. ,false,"Commenting on a mask mandate, Nehls made references to un-American and communist dictators.
Nehls did not say mask wearing is un-American and did not say people who wear masks are communists.
",
https://www.politifact.com/factchecks/2020/oct/27/donald-trump/trump-wrong-claim-us-padding-covid-19-stats/, U.S. is really not doing (COVID-19) reporting right because deaths are being improperly counted and hospitals have an incentive to pad stats. ,false,"Decisions on how to classify a given death are made by local doctors or coroners, but based on World Health Organization guidelines followed by the U.S. and nearly every other country.
Among death certificates that list COVID-19 as a factor, 92% call it the primary factor.
Hospitals do get 20% more money for Medicare patients (under a bill signed by Trump), but there’s no evidence that has spurred fraud.
",
https://www.politifact.com/factchecks/2020/oct/27/tom-brady/no-suicides-have-not-outpaced-covid-19-deaths/, More suicide deaths than coronavirus death past two months. ,false,"In an average month, about 4,000 people die from suicide.
In the month of June, over 19,000 people died from the coronavirus. In the past 30 days, nearly 22,000 people died.
Researchers say there is no way that the rate of suicide could increase so rapidly.
",
https://www.politifact.com/factchecks/2020/oct/27/facebook-posts/great-barrington-herd-immunity-document-widely-dis/," World renowned experts declare that we should live normally, practice simple hygiene, stay home when sick and use protective measures only with the most vulnerable populations. ",half-true,"A trio of scientists drafted the “Great Barrington Declaration,” which says that people without underlying medical conditions should immediately be allowed to resume life as normal, while the vulnerable should remain protected.
The document was swiftly denounced by top health officials and thousands of researchers and scientists around the world, who called the approach unethical and nearly impossible.
",
https://www.politifact.com/factchecks/2020/oct/26/scott-perry/pa-rep-scott-perry-airs-debunked-claim-wuhan-lab-c/, The coronavirus was constructed in the Wuhan Institute of Virology. ,false,"The consensus of the scientific community and international public health organizations is that the coronavirus emerged from bats and later jumped to humans.
Scientists worldwide have publicly shared the genetic makeup of the coronavirus thousands of times. If the virus had been altered, there would be evidence in its genome.
",
https://www.politifact.com/factchecks/2020/oct/23/ron-johnson/us-sen-ron-johnson-confuses-and-misses-claim-about/, Generally the deaths are still pretty flat because we ve flattened the curve. ,barely-true,"A spokesman for U.S. Sen. Ron Johnson said this statement was in reference to deaths across the United States, which have been steady.
But to suggest the United States has “flattened the curve” of new cases is not accurate.
Plus, Johnson said this as he discussed Wisconsin, which is seeing record numbers of COVID-19 cases and deaths.
",
https://www.politifact.com/factchecks/2020/oct/23/donald-trump/trump-repeats-flawed-claim-biden-opposed-trumps-co/," When I closed (travel from China) he said I should not have closed. ...He said this is a terrible thing, you are a xenophobe, I think he called me racist. Now he says I should have closed it earlier. ",barely-true,"Joe Biden did not directly say that he thought President Donald Trump shouldn’t have restricted travel from China to stem the spread of the novel coronavirus.
Biden did accuse Trump of ""xenophobia"" in an Iowa campaign speech the same day that the administration announced the travel restrictions — Jan. 31 — but his campaign said his remarks were not related, and that he made similar comments before the restrictions were imposed.
",
https://www.politifact.com/factchecks/2020/oct/23/donald-trump/trump-says-michigan-during-coronavirus-pandemic-ha/, Michigan has been like a prison during the coronavirus. ,false,"Michigan’s governor took actions to limit the spread of the coronavirus, most of which were lifted by June 1.
Today, Michiganders are allowed to dine out, attend school, get a haircut and go bowling.
",
https://www.politifact.com/factchecks/2020/oct/23/donald-trump/no-fight-against-coronavirus-isnt-rounding-corner-/, We are rounding the turn (on coronavirus). We are rounding the corner. ,false,"The notion that we are “rounding the corner” would imply significant and sustained reductions in the spread of the virus. In reality, that hasn’t been happening.
Cases have been rising steadily since mid-September, hospitalizations have been rising for almost two weeks, and positivity rates have been rising since the end of September.
",
https://www.politifact.com/factchecks/2020/oct/23/vicky-hartzler/hartzlers-claim-isnt-close-were-long-way-away-herd/," We re starting to reach almost herd immunity in this nation, so we ll be on the downside of this virus very soon. ",false,"To achieve herd immunity by infection alone in the U.S., around 200 million people would need to contract COVID-19, according to estimates. We’ve only recently passed 8 million.
",
https://www.politifact.com/factchecks/2020/oct/23/donald-trump/fact-checking-trumps-claim-pennsylvania-never-open/, Pennsylvania never opened. ,false,"Day-to-day life in Pennsylvania hasn’t returned to normal, and it may not until a coronavirus vaccine is widely available. But the state’s schools and businesses aren’t uniformly shuttered as they were in the spring.
All 67 Pennsylvania counties are in the “green” phase of Gov. Tom Wolf's three-phase reopening plan and have been since July 3, meaning most businesses may operate at 75% capacity, and school districts may decide whether to offer in-person instruction.
Pennsylvania ordered non-life sustaining businesses to close on March 19. Wolf issued a statewide stay-at-home order on April 1. Twenty-four counties moved from the “red” phase to the “yellow” phase on May 8.
",
https://www.politifact.com/factchecks/2020/oct/21/donald-trump/trump-says-he-prevented-2-million-covid-19-deaths-/, We saved 2 million people from dying of COVID-19. ,barely-true,"President Donald Trump keeps saying his efforts to lock down the country and implement restrictions for those traveling from China saved 2 million lives.
The number is taken from a model that predicted how many people would die if no mitigation measures were put in place and people continued their lives normally. Experts said it is unlikely that Americans would have taken no steps to protect themselves.
",
https://www.politifact.com/factchecks/2020/oct/21/facebook-posts/dr-anthony-fauci-didnt-blame-masks-1918-19-flu-dea/, Says Dr. Anthony Fauci wrote a paper blaming 1918-19 flu deaths on masks. ,false,"There is no historical or scientific evidence for the claim that masks cause pneumonia, experts said.
A 2008 study, co-authored by Dr. Fauci, found that bacterial pneumonia caused a majority of deaths in the 1918 influenza pandemic. The study made no mention of masks.
",
https://www.politifact.com/factchecks/2020/oct/20/mike-pence/pence-uses-outdated-numbers-tout-wisconsin-job-gai/," Says since he and President Trump took office, their policies led to an unemployment rate of 3.1% in Wisconsin and 61,000 Wisconsin jobs, including 15,000 manufacturing jobs. ",false,"In a statement, Pence’s office boasted of a series of job-related gains in Wisconsin, saying they covered the time to the present.
But the numbers -- from March -- are outdated and ignore the picture since the coronavirus pandemic took hold.
The true picture is far worse.
",
https://www.politifact.com/factchecks/2020/oct/19/joe-cunningham/sc-house-candidate-nancy-mace-hedges-doesnt-outrig/, Nancy Mace denies climate change. ,mostly-true,"Nancy Mace, the Republican challenger to Democratic U.S. Rep. Joe Cunningham, does not rule out man-made impacts, but she does not embrace climate change.
",
https://www.politifact.com/factchecks/2020/oct/16/andrew-cuomo/cuomos-claim-nursing-home-deaths-not-whole-story/, We re No. 46 out of 50 states... we re 46th in terms of percentage of deaths in nursing homes. ,barely-true,"Cuomo's claim arose from a New York Times analysis of nursing home COVID-19 deaths as a percentage of total COVID-19 deaths in each state and the District of Columbia.
On the most recent list, New York is 43rd, while five states do not provide enough data to be included.
The Times warns readers to ""exercise caution"" when comparing states in this analysis because of the different ways that the federal government, states, counties and facilities report data.
New York has come under scrutiny because health officials will not release comprehensive data regarding deaths of nursing home residents in other settings, such as hospitals.
",
https://www.politifact.com/factchecks/2020/oct/15/chris-kapanga/claim-there-was-mask-requirement-wisconsin-may-not/," In May, Wisconsin had its own test of mask effectiveness, when we went from masks, to no masks, and there (was) no significant difference in cases. ",false,"Chris Kapenga said during an Oct. 11, 2020 interview on WKOW’s “Capital City Sunday” show that the effectiveness of masks was disproven in May in Wisconsin when a mask order was struck down
But Gov. Tony Evers did not issue a mask mandate until July 30, 2020.
It went into effect Aug. 1
",
https://www.politifact.com/factchecks/2020/oct/15/donald-trump/who-didnt-change-its-stance-lockdowns-didnt-admit-/, The World Health Organization just admitted that I was right. Lockdowns are killing countries all over the world. The cure cannot be worse than the problem itself. ,false,"President Donald Trump’s statement was based on a short video clip of an interview with Dr. David Nabarro, a special envoy to the World Health Organization. The clip didn’t include the full context of Nabarro’s comments.
The WHO has consistently stated throughout the course of the pandemic that lockdowns should be employed only when COVID-19 cases are high, to give governments and health systems time to reorganize efforts. They should not be the primary strategy to combat COVID-19 transmission.
The WHO has acknowledged since the spring that lockdowns have economic consequences for localities and nations.
",
https://www.politifact.com/factchecks/2020/oct/15/tucker-carlson/tucker-carlson-distorts-new-cdc-report-makes-false/," According to a recent CDC report, almost everyone — 85% — who got the coronavirus in July was wearing a mask, and they were infected anyway. So clearly (wearing a mask) doesn’t work the way they tell us it works. ",false,"The CDC report showed a correlation between testing positive for the coronavirus and going to bars and restaurants, where masks can’t be effectively worn. That counters Carlson’s claim that the July cases were “wearing a mask” and “infected anyway.”
The CDC report did not assess the impact of mask wearing on getting the coronavirus, and the study’s authors said the participants might not be representative of the U.S. The study dealt with 154 people who tested positive in July, not all the positive cases in July.
Masks are most effective as ""source control,"" preventing infected people from transmitting the virus. Experts say they offer the wearer some — but not total — protection.
",
https://www.politifact.com/factchecks/2020/oct/15/roy-cooper/roy-cooper-compares-georgias-covid-19-numbers-nort/," Georgia has almost 100,000 more (COVID-19) cases, almost twice as many deaths and almost 600 more nursing home deaths than North Carolina. ",true,"North Carolina Gov. Roy Cooper said Georgia has “almost 100,000 more cases, almost twice as many deaths and almost 600 more nursing home deaths than North Carolina.”
On the night of the debate, data from each state’s health department showed Georgia with about 98,100 more cases and nearly twice as many deaths.
According to U.S. CMS data, Georgia also had 569 more nursing home deaths than North Carolina.
",
https://www.politifact.com/factchecks/2020/oct/14/van-wanggaard/wisconsin-senator-base-claim-its-unknown-whether-y/," No one under 20 has died of COVID-19, and it has not actually been determined yet that anyone under 20 can spread it to an older person ",barely-true,"Though very few COVID-19 deaths have been reported in people under 20, it’s more than zero, as initially claimed. Nationwide, 96 people under 18 have died from the virus as of Oct. 12, 2020, CDC data show
Further, the claim that it is unknown whether people under 20 can spread the virus to older adults is off-base: A CDC report found that in outbreak hotspots throughout the U.S. disease prevalence among older age groups occurred after prevalence rose in younger people.
",
https://www.politifact.com/factchecks/2020/oct/14/mike-pence/fact-checking-mike-pences-historical-hurricane-cla/," With regard to hurricanes, the National Oceanic (and Atmospheric) Administration tells us that actually, as difficult as they are, there are no more hurricanes today than there were 100 years ago. ",half-true,"The number of U.S. landfalling hurricanes each year has not increased since a century ago, a NOAA scientist said.
Experts say we should not expect future hurricanes to follow the same pattern.
Researchers say it’s likely that global warming will cause future hurricanes to be more intense.
",
https://www.politifact.com/factchecks/2020/oct/13/facebook-posts/masks-dont-collect-coronavirus/," A CDC report found that people who wear masks, are actually ‘collecting’ the virus in their masks. ",pants-fire," The post inaccurately summarizes a CDC report. In reality, the report found a correlation between regular mask wearing and lower COVID-19 transmission.
 Scientific studies have consistently found that face-mask use is one of the most effective means of preventing the transmission of COVID-19. ​
",
https://www.politifact.com/factchecks/2020/oct/12/national-republican-congressional-committee/lucy-mcbath-didnt-vote-release-murderers-rapists-p/," Says Lucy McBath voted to release criminals from prison. Murderers, rapists. ",false," McBath voted for a $3 trillion coronavirus relief package, one portion of which required federal prisons to release inmates who were at the end of their sentences or deemed vulnerable to COVID-19. The bill includes language specifically barring the release of prisoners who pose a risk of violence. 
 The bill has stalled in the Senate and hasn’t been enacted, so it’s inaccurate to imply that it led to increased crime rates. ​
",
https://www.politifact.com/factchecks/2020/oct/12/joe-biden/biden-says-billionaires-gained-800-billion-study-l/," All the billionaires in America, their net worth combined … has increased $800 billion during the pandemic. ",mostly-true,"That figure tracks with a study from a left-leaning think tank that uses various numbers provided by Forbes regarding the net worth of billionaires.
The timeframe for the study follows closely – but not exactly – with the declaration of the coronavirus as a pandemic.
But the impact from COVID-19 on the stock market, for instance, began earlier. So the tally may distort the picture a bit, by starting at an economic low point.
",
https://www.politifact.com/factchecks/2020/oct/11/donald-trump/trump-ad-takes-fauci-out-context/," Says Dr. Anthony Fauci said of Trump’s pandemic response, I can’t imagine that … anybody could be doing more. ",barely-true,"A Trump campaign ad uses an out-of-context quote from Dr. Anthony Fauci. Fauci told CNN he did not consent to being in the ad and felt his words were out of context.
The full context of the quote shows that Fauci was talking about the White House coronavirus task force and the mobilization of the federal government more generally when he said “I can’t imagine that … anybody could be doing more.”
The ad does not show the date of Fauci’s remark. The comment came during a March 22 interview on Fox News. The U.S. has recorded millions of coronavirus cases and hundreds of thousands of deaths since then.
",
https://www.politifact.com/factchecks/2020/oct/08/john-james/james-ad-peters-coronavirus-response-misleading/, Says Sen. Gary Peters downplayed the pandemic and failed to act. ,false,"Sen. Gary Peters’ assessment of the coronavirus in mid-February squared with what top public health experts and officials were saying at the time.
Peters took a number of steps to strengthen the federal government’s response to the coronavirus.
",
https://www.politifact.com/factchecks/2020/oct/08/tiktok-posts/says-joe-bidens-website-shows-he-supports-green-ne/," Says Joe Biden’s website shows that he supports the Green New Deal, despite denials in debate. ",half-true," Biden said during the presidential debate that he does not support the Green New Deal, and that it’s not his plan.
 His climate plan shares some of the goals of the Green New Deal, like net-zero carbon emissions by 2050, but leaves out other agenda items such as universal health care and affordable housing. 
",
https://www.politifact.com/factchecks/2020/oct/07/facebook-posts/yes-wisconsin-legislators-havent-passed-bill-6-mon/, Wisconsin Republicans have not passed a single bill in 6 months. ,true,"The Wisconsin Legislature last passed a bill in April, almost 6 months ago
This is normally a period in an election year where the Legislature is in recess, but this year is anything but normal.
Only three state legislatures have passed fewer COVID-related bills since March than Wisconsin’s one.
Every other full-time Legislature has met vastly more often.
",
https://www.politifact.com/factchecks/2020/oct/06/mike-parson/most-high-risk-counties-missouri-dont-have-mask-ma/, All Missouri’s high-risk areas have mask mandates in place. ,false,"Parson has strongly resisted imposing a statewide mask mandate.
Many counties designated by the White House Coronavirus Task Force as “red zones,” the most severe rating possible, have no mask mandate.
",
https://www.politifact.com/factchecks/2020/oct/06/donald-trump/donald-trumps-false-claim-covid-19-less-deadly-flu/," Many people every year, sometimes over 100,000, and despite the vaccine, die from the flu … we are learning to live with Covid, in most populations far less lethal. ",false,"The average number of flu deaths each year has been about 36,000.
So far, about 210,000 people in the U.S. have died from COVID-19.
COVID-19 is estimated to be about 10 times more deadly than the seasonal flu.
",
https://www.politifact.com/factchecks/2020/oct/02/joe-biden/trade-wars-hit-farmers-hard-biden-attack-trump-ove/, Says President Donald Trump started a trade war that led to a surge in farm bankruptcies. ,half-true,"Farmers were particularly hard hit by retaliatory tariffs imposed on the U.S. after Trump slapped tariffs on China, Canada, Mexico and other countries in 2018 and 2019.
Family farm bankruptcies rose from 498 in 2018 to 595 in 2019.
But farm bankruptcies have been rising each year since 2014.
And experts say the trade wars were just one factor driving the increase, along with low commodity prices and natural disasters.
",
https://www.politifact.com/factchecks/2020/oct/01/joe-biden/yes-coronavirus-deaths-red-states-add-second-highe/," If you just count all the deaths in the red states, we are number two in the world in deaths, just behind Brazil. ",mostly-true,"Biden is on track with his claim that “red states” alone in the U.S. would have a combined coronavirus death toll that tops most of the world
If a red state isdefined as one that voted for Trump in 2016, he’s spot-on.
If it’s a state that currently has a Republican governor, he’s mostly accurate: Those red state death tolls would rank third in the world, not second
Regardless, one cannot split death counts by partisan control of states. The U.S. has exceeded 205,000 deaths as of Sept. 29, 2020, the most in the world.
",
